香港,將軍澳站上蓋新鴻基 天晉,2室1厅|536呎|中层（共38层）|西北向|2011年建|黃歅婷,天晉將軍澳-九龙将军澳將軍澳港鐵站上蓋(將軍澳第56區),$19589/呎,$1050万
香港,国内人减税 优才专才落户! 九龙站獨立屋送三車位連天台及泳池,5室2厅|2522呎|高层（共79层）|东向|2006年建|陳美蓮Sophia,凱旋門尖沙咀-柯士甸道西1號港鐵九龍站B出口旁,$102299/呎,$25800万
香港,南昌站維港滙1 西九龙临海景新地標 流利國語全港專車接送,1室1厅|320呎|顶层（共27层）|南向|2016年建|杨珍妮,維港滙1西九龙临海長沙灣-長沙灣荔盈街6號及8號,$21250/呎,$680万
香港,"130 6848 5447 笋盘出租,港铁上盖,一线海景房",4室1厅|1139呎|中层（共52层）|西南向|2018年建|欧泽禧,海之恋·爱炫美荃湾-大河道100号,$37/呎,$4.3万
香港,淺水灣 壽臣山道西15號 投資移民 專才申請,1室1厅|300呎|底层（共1层）|南北向|2023年建|杨珍妮,壽臣山道西15號寿臣山-淺水灣壽臣山道西15號,$83333/呎,$2500万
香港,山頂區 加列山道12號 Twelve Peaks,3室2厅|4030呎|顶层（共3层）|南北向|2022年建|杨珍妮,TwelvePea山顶-加列山道12号,$96774/呎,$39000万
香港,淺水灣 臣山道东1号 達官貴人聚居地,1室1厅|300呎|顶层（共3层）|南北向|2023年建|杨珍妮,寿臣山道东1号寿臣山-寿臣山道东1号,$63333/呎,$1900万
香港,"港铁上盖,LP10,将军澳临海大宅,全新地标现楼,向南海景",3室1厅|869呎|高层（共57层）|西南向|2022年建|欧泽禧,LP10将军澳-康城路1号,$20391/呎,$1772万
香港,"130 6848 5447 名校云集,邻近大型商场!",2室2厅|414呎|低层（共23层）|东向|2023年建|欧泽禧,珑碧九龙城-九龙城贾炳达道138号,$24154/呎,$1000万
香港,送首期送税长沙湾地标现楼地产铁站旁边,2室2厅|439呎|中层（共33层）|西南向|2021年建|申万容,恆大·睿峰長沙灣-東京街29號,$19544/呎,$858万
香港,"罕有高层有装修,开扬、内园景、向东南、小有的优质房",3室2厅|746呎|高层（共16层）|东南向|冯国基,黄埔花园四期黄埔-船景街7号,$12734/呎,$950万
香港,波老道21号 绝密装修单位 点进来看片 港岛豪宅天花版,4室3厅|2154呎|低层（共23层）|东向|蘇崇謙,21Borrett中半山-波老道21號,$59888/呎,$12900万
香港,山顶道显赫地段 尽享维多利亚港醉人景致与香港天际线,6室2厅|4951呎|低层（共10层）|南向|朱伟玲,山顶道8号山顶-山頂道8號,$113108/呎,$56000万
香港,大埔低密度豪宅 林海山城Villa Lucca 可先租後買,3室1厅|1160呎|中层（共8层）|东南向|2022年建|黃歅婷,林海山城大埔豪宅|半山-大埔露輝路36號,$14051/呎,$1630万
香港,国内人减税 优才专才落户香港! 启德区尖子房邻近地铁站,3室2厅|766呎|低层（共40层）|东南向|2021年建|陳美蓮Sophia,嘉峯匯九龍城-沐泰街9號,$25000/呎,$1915万
香港,优才落户香港 先租后买!! 九龙半山 高端优质贵气大宅!,5室3厅|8583呎|高层（共7层）|南北向|2021年建|陳美蓮Sophia,緹外MontVe九龍塘-九龙龙驹道3号,$62996/呎,$54070万
香港,九龙尊貴半山豪宅 瞰俯整個半岛 疫情快过 降價三成 购置机会,4室2厅|2200呎|顶层（共7层）|南向|2016年建|杨珍妮,尊貴半山豪宅俯瞰整石硤尾-九龙石硖尾龙驹道9号,$30000/呎,$6600万
香港,国内人减税! 东方明珠 维多利亚海港烟花海景 近在咫尺,3室2厅|1049呎|低层（共80层）|南北向|2004年建|陳美蓮Sophia,君臨天下九龙站-柯士甸道西1號,$34127/呎,$3580万
香港,港岛南区地铁海房尖子名校 減稅+ 先免後征 高才优才专才,4室2厅|1205呎|中层（共42层）|南向|朱伟玲,港岛南岸1期晋环黄竹坑-香叶道11号,$37858/呎,$4562万
香港,中半山 Caine Hill 金融才俊集居地 流利国语 免佣,1室1厅|190呎|低层（共30层）|西北向|2023年建|杨珍妮,cainehill中半山-堅道,$30526/呎,$580万
香港,VX:13266 921142 九龙全新楼启德发展区,2室2厅|604呎|高层（共31层）|南北向|黎雨情,HENLEYPAR何文田-沐泰街8號,$19867/呎,$1200万
香港,維港1號 ONE VICTORIA 跑道雲集,2室1厅|428呎|高层（共38层）|西南向|2023年建|黃歅婷,維港1號九龍城-啟德承豐道21號,$23995/呎,$1027万
香港,小何195189 43928临海豪宅邻近贵族学府哈罗国际,3室2厅|928呎|底层（共18层）|南北向|何家乐,逸璟·龍灣荃灣-青山公路青龍頭段108號,$12500/呎,$1160万
香港,国内人减税 优才专才落户香港! 何文田生活圈 尖子房,1室2厅|319呎|中层（共20层）|南北向|2019年建|陳美蓮Sophia,瀚名何文田-喇沙利道10號,$24764/呎,$790万
香港,减税 优才落户香港 先住后付! 邻近深圳囗岸 高尔夫球场景,4室2厅|1587呎|顶层（共28层）|南北向|陳美蓮Sophia,高尔夫*御苑上水-上水青山公路古洞段88号,$29930/呎,$4750万
香港,维港滙 九龙核心区 罕有一手海景 地铁站大型商场 一站尖沙咀,4室2厅|1385呎|高层（共28层）|南向|朱伟玲,维港滙II長沙灣-荔盈街6号及荔盈街8号,$34512/呎,$4780万
香港,国内人减税 优才专才落户香港! 新鸿基沙田版天鑄,4室2厅|1043呎|中层（共26层）|南北向|2022年建|陳美蓮Sophia,珑珀山STMIC沙田-多石街33号,$19300/呎,$2013万
香港,小何195189 43928半山維港煙花海景罕有新房身份象徵,5室2厅|2945呎|中层（共20层）|南北向|何家乐,21BORRETT西半山-波老道21號,$78098/呎,$23000万
香港,沙田 麗坪路68號 澐灃 La Vetta,4室2厅|1678呎|顶层（共3层）|南北向|2022年建|杨珍妮,澐沣沙田-丽坪路68号,$28605/呎,$4800万
香港,小何195189 43928港島南區地鐵海房尖 子 名校罕有,1室2厅|368呎|低层（共42层）|南北向|何家乐,晉環黃竹坑-香葉道11號,$32146/呎,$1183万
香港,全港最平独立屋 二千余万 公司股权转让 悭税悭名现楼参观,独栋|卧室：4个|无花园|1043呎|南向|朱伟玲,Napa小榄-掃管笏路88號,$20134/呎,$2100万
香港,"免傭金,新樓豪宅現房物業6折出售,何文田:傲玟",4室2厅|1447呎|中层（共29层）|南向|2020年建|申万容,傲玟何文田-常盛街17號,$18002/呎,$2605万
香港,何文田 皓畋 傳統學房區 配套齊全 优材服務全港专车接送,4室2厅|1477呎|高层（共27层）|东南向|2016年建|杨珍妮,皓畋何文田-常盛街28号,$25727/呎,$3800万
香港,"港岛新鸿基半山豪宅,身份象征,真实楼盘",3室2厅|1665呎|高层（共7层）|南北向|黎雨情,CENTRALPE東半山-司徒拔道18號,$78078/呎,$13000万
香港,啟德臨海跑道維港一號 突發大優惠只限48伙 現樓,2室1厅|459呎|低层（共28层）|东南向|2022年建|黃歅婷,維港1號启德新区-承豐道21號,$19934/呎,$915万
香港,中環 賓吉道3號獨立別墅氣派非凡 極度奢華 流利國語專車接送,6室3厅|4800呎|底层（共3层）|东南向|2018年建|杨珍妮,宾吉道3号山顶-宾吉道3号,$79166/呎,$38000万
香港,"130 6848 5447 港铁上盖,荃湾西如心酒店旁",3室1厅|812呎|低层（共52层）|南向|2018年建|欧泽禧,海之恋·爱炫美荃湾-大河道100号,$19704/呎,$1600万
香港,奧運站 特色單位大劈價 連天台+平台市場罕有,3室1厅|632呎|高层（共31层）|西南向|2022年建|黃歅婷,利奥坊·凯岸大角咀-嘉善街18号,$26234/呎,$1658万
城市,标题,房源信息描述,房源位置信息,单价,房总款
香港,国内人减税 优才专才落户香港! 新鸿基沙田版天鑄,4室2厅|1494呎|中层（共27层）|南北向|2022年建|陳美蓮Sophia,珑珀山STMIC沙田-多石街33号,$18995/呎,$2838万
香港,"西貢海景匡湖居,白沙灣遊艇景,投資有錢賺",联排|卧室：4个|花园：921平米|2391呎|南向|洪振兴,匡湖居西貢-西貢公路380號,$20075/呎,$4800万
香港,港岛南 碧丽轩 覆式花园户 免佣 流利国语 专车接送,3室2厅|1545呎|底层（共4层）|东北向|2022年建|杨珍妮,碧丽轩薄扶林-碧荔道57号,$24595/呎,$3800万
香港,1139呎+天台903將軍澳南特色單位「Monterey 」,4室1厅|1139呎|低层（共8层）|南向|2019年建|黃歅婷,MONTEREY將軍澳-唐俊街23號,$38516/呎,$4387万
香港,优才落户香港 欢迎查询! 人无我有 新鸿基 凯旋门天际复式户,5室2厅|2682呎|高层（共79层）|南北向|2006年建|陳美蓮Sophia,凱旋門尖沙咀-柯士甸道西1號港鐵九龍站B出口旁,$81991/呎,$21990万
香港,国内人减税 ! 稀缺地段 山顶维港海景 董事屋 千載難逢!,独栋|卧室：5个|花园：930平米|4274呎|南向|陳美蓮Sophia,白加道28號山頂-香港山頂白加道28號,$203088/呎,$86800万
香港,九龙站 天玺四房 身份象徵 邻广深港高铁 大型商场,4室2厅|1422呎|高层（共80层）|东南向|2016年建|杨珍妮,天璽二期尖沙咀-柯士甸道西1號,$46040/呎,$6547万
香港,"临海维港烟花海景大户,优尚海滨生活,私人电梯大堂,优越校网",4室2厅|1870呎|中层（共37层）|南北向|黎雨情,澐璟启德新区-啟德承富里2號,$40106/呎,$7500万
香港,天峦 政府北部都会区大坂图 兴建中嘅铁路出口古洞站,独栋|卧室：4个|无花园|6661呎|东向|朱伟玲,天巒上水-古洞古洞路28及33號,$19516/呎,$13000万
香港,"無敵大海景,日出康城LP10",3室1厅|1042呎|中层（共28层）|南向|2021年建|黃歅婷,LP10將軍澳-將軍澳康城路1號,$18531/呎,$1931万
香港,啟德區 恒基 THE HENLEY 2房海景,2室1厅|476呎|高层（共28层）|西南向|2022年建|黃歅婷,TheHenley九龍城-啟德沐泰街7號,$30525/呎,$1453万
香港,免佣WetlandSeasonBay北望神州特色大平台连天台,3室2厅|738呎|顶层（共10层）|北向|黃錦僑,Wetlandse天水圍-濕地公園路1號,$18495/呎,$1365万
香港,九龍塘 緹山 傳統豪宅俯瞰 氣派不凡 全港專車接送 優才申請,独栋|卧室：4个|花园：1000平米|3400呎|南向|杨珍妮,緹山九龙半山朝南独石硤尾-九龙石硖尾龙驹道9号,$44117/呎,$15000万
香港,白石角 朗涛 背山面海 新發展區鄰近科學園 專車接送流利國語,4室2厅|1724呎|顶层（共17层）|东向|2016年建|杨珍妮,朗濤環境怡人背出大埔-科研路7號,$20881/呎,$3600万
香港,国内人减税! 省稅30! 九龙塘 生活圈 豪宅别墅 高私隐度,独栋|卧室：6个|花园：150平米|5982呎|南向|陳美蓮Sophia,涛苑CasaBe九龍塘-九龙塘窝打老道156号,$18388/呎,$11000万
香港,奥运站 帝柏海湾 100万呎商场上盖 专车接送,3室2厅|597呎|中层（共47层）|西南向|2012年建|杨珍妮,帝柏海湾奥运站-海庭道18号,$17587/呎,$1050万
香港,九龍塘 廣播道 41名校網 間隔實用,3室2厅|1405呎|中层（共17层）|东南向|何嘉威Terenc,星辉豪庭九龙塘-广播道63号,$13380/呎,$1880万
香港,Grande Monaco維港海景 煙花海景氣派更上一層樓,4室1厅|1349呎|中层（共24层）|东南向|2023年建|黃歅婷,GrandMona九龍城-啟德沐泰街12號,$42994/呎,$5800万
香港,国内人减税 优才落户香港! 何文田尖子房 私人电梯大堂,3室2厅|1255呎|中层（共25层）|西南向|2020年建|陈美莲Sophia,傲玟何文田-傲玟常盛街17号,$19003/呎,$2385万
香港,維港滙 Grand Victoria 向南全海景,4室1厅|1001呎|中层（共23层）|南向|2023年建|黃歅婷,維港滙I長沙灣-荔盈街6號及荔盈街8號,$29250/呎,$2928万
香港,旺角 千望 九龍核心地段交通方便 專車接送流利國語 優才申請,2室1厅|320呎|底层（共23层）|西南向|2022年建|杨珍妮,千望旺角-旺角煙廠街,$17187/呎,$550万
香港,減稅+先免後征 高才优才专才山顶加列山道新鸿基巨无霸洋房,独栋|卧室：5个|无花园|3731呎|南向|朱伟玲,TwelvePea山顶-加列山道12号,$104529/呎,$39000万
香港,最近的海馬鞍山SILVERSANDS,4室1厅|1151呎|高层（共10层）|东南向|2022年建|黃歅婷,Silversand馬鞍山-耀沙路8號,$21494/呎,$2474万
香港,国内人减税 优才落户香港! 人无我有 一柱擎天维港烟花海景房,4室3厅|2937呎|高层（共68层）|南北向|2009年建|陳美蓮Sophia,名鑄尖沙咀-河內道18號,$47667/呎,$14000万
香港,"能看烟花景,有小许海景,有装修",3室2厅|770呎|中层（共36层）|西南向|冯国基,海滨南岸(红磡)黄埔-爱景街8号,$12987/呎,$1000万
香港,国内人减税! 浅水湾海景朝南别墅 私人电梯 富豪气派生活圈,4室3厅|5678呎|顶层（共3层）|南向|2019年建|陈美莲Sophia,浅水湾道90号清水湾-90REPULSEBAYROAD,$75026/呎,$42600万
香港,东半山Mount Nicholson 显赫尊贵豪宅 专车接送,4室2厅|4266呎|顶层（共12层）|南向|2016年建|杨珍妮,MounthNic東半山-聶歌信山道8號,$82044/呎,$35000万
香港,碧華花園!南向精装修3房!41名校网,3室1厅|1211呎|中层（共12层）|南向|谭文泽,碧華花園九龙塘-喇沙利道16號,$15524/呎,$1880万
香港,国内人减税! 公司房省税30%! 山頂 南区豪宅君临气势,4室2厅|2547呎|顶层（共3层）|东向|1996年建|陳美蓮Sophia,陽光花園山頂-加列山道48,$62819/呎,$16000万
香港,"维港海景大单位,巴士总汇近地铁,132 6692 1142",4室2厅|1488呎|中层（共20层）|南北向|黎雨情,海璇北角-渣华道133号,$50403/呎,$7500万
香港,"免傭金,新樓豪宅現房物業6折出售,何文田:傲玟",4室2厅|1447呎|中层（共29层）|南向|2020年建|申万容,傲玟何文田-常盛街17號,$18002/呎,$2605万
香港,国内人减税 优才专才落户香港! 公司房省税30! 邻近高铁站,3室2厅|2962呎|高层（共22层）|南北向|1995年建|陳美蓮Sophia,御景台西半山-堅道46號,$40513/呎,$12000万
香港,免佣 可公司转让NAPA独立屋连全屋家私豪华装修,独栋|卧室：4个|无花园|2038呎|南向|朱伟玲,Napa小榄-掃管笏路88號,$15853/呎,$3231万
香港,大潭及石澳 白筆山道18號 紅山半島,5室3厅|2876呎|顶层（共3层）|南北向|2016年建|杨珍妮,红山半岛B区大潭-白笔山道18号,$30598/呎,$8800万
香港,"飛鵝山3號豪華別墅,富豪君臨天下之地,盡顯瑰麗堂皇榮耀的你!",独栋|卧室：4个|花园：1127平米|3525呎|南向|洪振兴,飛鵝山道3號西貢-飛鵝山道3號,$56737/呎,$20000万
香港,启德地标建筑维港烟花海景 临近地铁尖子作育英才 专车看房,3室2厅|889呎|低层（共40层）|东南向|2022年建|谭文泽,THEHENLEY何文田-啟德沐泰街7號,$29876/呎,$2656万
香港,"飛鵝山3號豪華別墅,富豪君臨天下之地,盡顯瑰麗堂皇榮耀的你!",独栋|卧室：4个|花园：1127平米|3525呎|南向|洪振兴,飛鵝山道3號西貢-飛鵝山道3號,$56737/呎,$20000万
香港,130 6848 5447 港岛新楼 高租值 4%回报!,1室1厅|255呎|低层（共30层）|南北向|2023年建|欧泽禧,TheHolbor西湾河-筲箕湾道1号,$20784/呎,$530万
香港,跑马地 The Aster 饱览马场景 流利国语 免佣,2室2厅|619呎|低层（共25层）|西南向|2023年建|杨珍妮,TheAster跑马地-山光道7號,$25848/呎,$1600万
香港,"淺水灣傲然建築豪華別墅,180度擁抱淺水灣,置身世外桃源的你",独栋|卧室：5个|花园：1180平米|8694呎|南向|洪振兴,PULSA108深水灣-浅水湾道108号,$80515/呎,$70000万
香港,优才落户香港 欢迎查询! 新鸿基优質高端房 精装修 欧陸風格,1室2厅|398呎|低层（共79层）|东北向|2006年建|陳美蓮Sophia,凱旋門尖沙咀-柯士甸道西1號港鐵九龍站B出口旁,$30150/呎,$1200万
香港,国内人减税! 九龙半山 朝南别墅 君临天下气势 百年不遇,4室2厅|3017呎|顶层（共7层）|南北向|2019年建|陳美蓮Sophia,缇山MontRo九龍塘-九龙龙驹道9号,$97998/呎,$29566万
香港,"130 6848 5447 港岛南岸临海豪宅,专车接送!",4室1厅|1689呎|低层（共26层）|南向|2023年建|欧泽禧,凯玥鸭脷洲-利南道66号,$41385/呎,$6990万
香港,九龍城 文矅 傳統學房區5分鐘做鐵路站 流利國語 優才申請,1室1厅|420呎|底层（共29层）|西南向|2019年建|杨珍妮,文矅九龙城-聯合道,$14238/呎,$598万
香港,西半山 天匯 名人匯聚 學房區 移民資咨,4室3厅|2100呎|中层（共80层）|西北向|2012年建|杨珍妮,天汇(中半山)西半山-干德道39号,$64761/呎,$13600万
香港,啟德跑道「澐璟」臨海雙維港景,4室1厅|2088呎|低层（共28层）|东南向|2024年建|黃歅婷,澐璟九龍城-啟德承富里2號,$35000/呎,$7308万
香港,加多利山豪宅St. George's Mansions,3室1厅|1871呎|中层（共18层）|东南向|2021年建|黃歅婷,St.George何文田-嘉道理道24A號,$40978/呎,$7667万
